genes	term
GRMZM2G050912	GO:0043565
GRMZM2G157873	GO:0004857
GRMZM2G157873	GO:0043086
GRMZM2G157873	GO:0030599
GRMZM2G063025	GO:0031307
GRMZM2G063024	GO:0042335
GRMZM2G063024	GO:0022626
GRMZM2G063024	GO:0005783
GRMZM2G063024	GO:0016020
GRMZM2G063024	GO:0030497
GRMZM2G063024	GO:0009922
GRMZM2G063024	GO:0003824
GRMZM2G063024	GO:0009416
GRMZM2G063024	GO:0016747
GRMZM2G063024	GO:0008152
GRMZM2G063024	GO:0000038
GRMZM2G063024	GO:0009409
GRMZM2G063024	GO:0010025
GRMZM2G081192	GO:0080170
GRMZM2G081192	GO:0009737
GRMZM2G081192	GO:0005773
GRMZM2G081192	GO:0005215
GRMZM2G081192	GO:0016021
GRMZM2G081192	GO:0006810
GRMZM2G081192	GO:0009624
GRMZM2G081192	GO:0006833
GRMZM2G081192	GO:0006970
GRMZM2G081192	GO:0005886
GRMZM2G081192	GO:0009269
GRMZM2G081192	GO:0009507
GRMZM2G468439	GO:0050662
GRMZM2G468439	GO:0003824
GRMZM2G468439	GO:0044237
GRMZM2G468439	GO:0000166
GRMZM2G084347	GO:0006468
GRMZM2G084347	GO:0016772
GRMZM2G084347	GO:0000166
GRMZM2G084347	GO:0004674
GRMZM2G084347	GO:0005886
GRMZM2G084347	GO:0005524
AC207628.4_FG010	GO:0008168
AC207628.4_FG010	GO:0016740
AC207628.4_FG010	GO:0032259
AC207628.4_FG010	GO:0008152
GRMZM2G010221	GO:0004497
GRMZM2G010221	GO:0046872
GRMZM2G010221	GO:0020037
GRMZM2G010221	GO:0016705
GRMZM2G010221	GO:0009055
GRMZM2G010221	GO:0055114
GRMZM2G038851	GO:0016881
GRMZM2G049609	GO:0005783
GRMZM2G049609	GO:0016192
GRMZM2G049608	GO:0006468
GRMZM2G049608	GO:0030247
GRMZM2G049608	GO:0004674
GRMZM2G049608	GO:0005509
GRMZM2G049608	GO:0005515
GRMZM2G049608	GO:0005524
GRMZM2G041959	GO:0005777
GRMZM2G041959	GO:0005515
GRMZM2G052457	GO:0005634
GRMZM2G162783	GO:0016758
GRMZM2G162783	GO:0008152
AC214496.3_FG008	GO:0008270
AC214496.3_FG008	GO:0003676
GRMZM2G162781	GO:0006468
GRMZM2G162781	GO:0016772
GRMZM2G162781	GO:0005829
GRMZM2G162781	GO:0004672
GRMZM2G162781	GO:0000166
GRMZM2G162781	GO:0005515
GRMZM2G162781	GO:0005886
GRMZM2G162781	GO:0005524
GRMZM2G162786	GO:0009536
GRMZM2G162786	GO:0080022
GRMZM2G162786	GO:0010071
GRMZM2G162786	GO:0010492
GRMZM2G162786	GO:0005634
GRMZM2G162786	GO:0010468
GRMZM2G162786	GO:0009793
GRMZM2G162786	GO:0046740
GRMZM2G162786	GO:0008270
GRMZM2G162786	GO:0005515
GRMZM2G162786	GO:0010078
GRMZM2G162786	GO:0031347
GRMZM2G112263	GO:0003682
GRMZM2G112263	GO:0003677
GRMZM2G092923	GO:0005737
GRMZM2G092923	GO:0006139
GRMZM2G092923	GO:0005634
GRMZM2G092923	GO:0004017
GRMZM2G092923	GO:0046939
GRMZM2G092923	GO:0048367
GRMZM2G092923	GO:0016740
GRMZM2G092923	GO:0048364
GRMZM2G092923	GO:0009570
GRMZM2G092923	GO:0008652
GRMZM2G092923	GO:0005524
GRMZM2G092923	GO:0009507
GRMZM2G162788	GO:0005886
GRMZM2G062772	GO:0006468
GRMZM2G062772	GO:0000166
GRMZM2G062772	GO:0004674
GRMZM2G062772	GO:0005509
GRMZM2G062772	GO:0005524
GRMZM2G063798	GO:0016020
GRMZM2G063798	GO:0016780
GRMZM2G063798	GO:0008654
GRMZM2G089698	GO:0016740
GRMZM2G089698	GO:0016747
GRMZM2G089699	GO:0005618
GRMZM2G089699	GO:0016020
GRMZM2G089699	GO:0005576
GRMZM2G089699	GO:0019953
GRMZM2G165788	GO:0003824
GRMZM2G128504	GO:0016758
GRMZM2G128504	GO:0008152
GRMZM2G063792	GO:0016772
GRMZM2G063792	GO:0006468
GRMZM2G063792	GO:0004674
GRMZM2G063792	GO:0005524
GRMZM2G169405	GO:0009535
GRMZM2G169405	GO:0009570
GRMZM2G169405	GO:0009507
GRMZM2G081441	GO:0005515
GRMZM2G360688	GO:0005515
GRMZM2G360681	GO:0009941
GRMZM2G360681	GO:0045727
GRMZM2G360681	GO:0042542
GRMZM2G360681	GO:0019538
GRMZM2G360681	GO:0009570
GRMZM2G360681	GO:0017111
GRMZM2G360681	GO:0000166
GRMZM2G360681	GO:0043335
GRMZM2G360681	GO:0009408
GRMZM2G360681	GO:0009644
GRMZM2G360681	GO:0005524
GRMZM2G086876	GO:0003677
GRMZM2G014832	GO:0004362
GRMZM2G014832	GO:0016226
GRMZM2G014832	GO:0045454
GRMZM2G014832	GO:0009055
GRMZM2G014832	GO:0015035
GRMZM2G014832	GO:0009507
GRMZM2G014833	GO:0006468
GRMZM2G014833	GO:0000166
GRMZM2G014833	GO:0004674
GRMZM2G014833	GO:0007165
GRMZM2G014833	GO:0005524
GRMZM2G162250	GO:0009536
GRMZM2G162250	GO:0016021
GRMZM2G162250	GO:0016020
GRMZM2G162250	GO:0034635
GRMZM2G162250	GO:0002229
GRMZM2G162250	GO:0046686
GRMZM2G162250	GO:0055085
GRMZM2G082180	GO:0003924
GRMZM2G082180	GO:0005622
GRMZM2G082180	GO:0006400
GRMZM2G082180	GO:0006184
GRMZM2G082180	GO:0000166
GRMZM2G082180	GO:0005525
GRMZM5G831540	GO:0016020
GRMZM5G831540	GO:0016021
GRMZM5G831540	GO:0015992
GRMZM5G831540	GO:0016023
GRMZM5G831540	GO:0006811
GRMZM5G831540	GO:0009706
GRMZM5G831540	GO:0032940
GRMZM5G831540	GO:0003674
GRMZM5G831540	GO:0015078
GRMZM5G831540	GO:0009507
GRMZM2G129674	GO:0003700
GRMZM2G129674	GO:0006355
GRMZM2G129674	GO:0005634
GRMZM2G082185	GO:0008652
GRMZM2G082185	GO:0009941
GRMZM2G082185	GO:0048868
GRMZM2G082185	GO:0009570
GRMZM2G082185	GO:0005802
GRMZM2G082185	GO:0004124
GRMZM2G082185	GO:0005739
GRMZM2G082185	GO:0048046
GRMZM2G082185	GO:0006535
GRMZM2G082185	GO:0016740
GRMZM2G082185	GO:0008270
GRMZM2G082185	GO:0005794
GRMZM2G082185	GO:0046686
GRMZM2G082185	GO:0005768
GRMZM2G082185	GO:0005524
GRMZM2G082185	GO:0009507
GRMZM2G082184	GO:0006810
GRMZM2G082184	GO:0015708
GRMZM2G082184	GO:0005215
GRMZM2G082184	GO:0016021
GRMZM2G082184	GO:0016020
GRMZM2G082184	GO:0048226
GRMZM2G082184	GO:0015115
GRMZM2G018398	GO:0003700
GRMZM2G018398	GO:0006355
GRMZM2G018398	GO:0005634
GRMZM5G805293	GO:0005840
GRMZM5G805293	GO:0005622
GRMZM5G805293	GO:0003735
GRMZM5G805293	GO:0006412
GRMZM5G805293	GO:0009507
GRMZM2G039723	GO:0009535
GRMZM2G039723	GO:0009941
GRMZM2G039723	GO:0050661
GRMZM2G039723	GO:0051287
GRMZM2G039723	GO:0010319
GRMZM2G039723	GO:0016620
GRMZM2G039723	GO:0009744
GRMZM2G039723	GO:0048046
GRMZM2G039723	GO:0009416
GRMZM2G039723	GO:0009409
GRMZM2G039723	GO:0006006
GRMZM2G039723	GO:0055114
GRMZM2G039723	GO:0016491
GRMZM2G110258	GO:0005739
GRMZM2G171022	GO:0005515
GRMZM2G124335	GO:0006633
GRMZM2G124335	GO:0009631
GRMZM2G124335	GO:0009793
GRMZM2G124335	GO:0016740
GRMZM2G124335	GO:0016747
GRMZM2G124335	GO:0008152
GRMZM2G124335	GO:0004315
GRMZM2G124335	GO:0009507
GRMZM2G430729	GO:0006633
GRMZM2G430729	GO:0006629
GRMZM2G430729	GO:0020037
GRMZM2G430729	GO:0016717
GRMZM2G430729	GO:0055114
GRMZM2G095655	GO:0009409
GRMZM2G095655	GO:0005886
GRMZM2G115124	GO:0008446
GRMZM2G115124	GO:0009826
GRMZM2G115124	GO:0050662
GRMZM2G115124	GO:0005829
GRMZM2G115124	GO:0042351
GRMZM2G115124	GO:0044237
GRMZM2G115124	GO:0005622
GRMZM2G115124	GO:0003824
GRMZM2G115124	GO:0000166
GRMZM2G115124	GO:0019673
GRMZM2G019621	GO:0017111
GRMZM2G019621	GO:0005524
GRMZM2G019621	GO:0000166
GRMZM2G393897	GO:0042335
GRMZM2G393897	GO:0005783
GRMZM2G393897	GO:0016020
GRMZM2G393897	GO:0030497
GRMZM2G393897	GO:0009922
GRMZM2G393897	GO:0009416
GRMZM2G393897	GO:0016747
GRMZM2G393897	GO:0008152
GRMZM2G393897	GO:0000038
GRMZM2G393897	GO:0009409
GRMZM2G150248	GO:0006598
GRMZM2G150248	GO:0005777
GRMZM2G150248	GO:0000166
GRMZM2G150248	GO:0046592
GRMZM2G150248	GO:0008168
GRMZM2G150248	GO:0032259
GRMZM2G150248	GO:0055114
GRMZM2G150248	GO:0016491
GRMZM2G352601	GO:0016747
GRMZM2G437977	GO:0016491
GRMZM2G437977	GO:0050661
GRMZM2G437977	GO:0016301
GRMZM2G437977	GO:0004412
GRMZM2G437977	GO:0009088
GRMZM2G437977	GO:0016310
GRMZM2G437977	GO:0009097
GRMZM2G437977	GO:0009086
GRMZM2G437977	GO:0055114
GRMZM2G080314	GO:0006310
GRMZM2G080314	GO:0010332
GRMZM2G080314	GO:0008270
GRMZM2G080314	GO:0005515
GRMZM2G425206	GO:0016021
GRMZM2G425206	GO:0012511
GRMZM5G800112	GO:0005737
GRMZM5G800112	GO:0043565
GRMZM5G800112	GO:0005730
GRMZM5G800112	GO:0005634
GRMZM5G800112	GO:0003713
GRMZM2G054111	GO:0003682
GRMZM2G054111	GO:0003677
GRMZM2G053324	GO:0046872
GRMZM2G053324	GO:0030001
GRMZM2G054115	GO:0016846
GRMZM2G054115	GO:0030170
GRMZM2G054115	GO:0008152
GRMZM2G053322	GO:0050662
GRMZM2G053322	GO:0009247
GRMZM2G053322	GO:0008146
GRMZM2G053322	GO:0044237
GRMZM2G053322	GO:0000166
GRMZM2G053322	GO:0003824
GRMZM2G053322	GO:0016036
GRMZM2G053322	GO:0008270
GRMZM2G053322	GO:0046507
GRMZM2G053322	GO:0046506
GRMZM2G053322	GO:0009507
GRMZM2G001241	GO:0006629
GRMZM2G001241	GO:0016788
GRMZM2G065298	GO:0003676
GRMZM2G065292	GO:0006629
GRMZM2G065292	GO:0005515
GRMZM2G065292	GO:0008081
GRMZM2G065290	GO:0003700
GRMZM2G065290	GO:0043565
GRMZM2G065290	GO:0006355
GRMZM2G086258	GO:0015729
GRMZM2G086258	GO:0009941
GRMZM2G086258	GO:0071423
GRMZM2G086258	GO:0019676
GRMZM2G086258	GO:0009534
GRMZM2G086258	GO:0015813
GRMZM2G086258	GO:0005215
GRMZM2G086258	GO:0005313
GRMZM2G086258	GO:0016020
GRMZM2G086258	GO:0009624
GRMZM2G086258	GO:0006814
GRMZM2G086258	GO:0015131
GRMZM2G086258	GO:0015140
GRMZM2G086258	GO:0055085
GRMZM2G086258	GO:0009507
GRMZM2G111713	GO:0006886
GRMZM2G111713	GO:0015450
GRMZM2G111713	GO:0005744
GRMZM2G111711	GO:0003700
GRMZM2G111711	GO:0006355
GRMZM2G111711	GO:0043565
GRMZM2G111710	GO:0006629
GRMZM2G111710	GO:0016788
GRMZM2G358701	GO:0003700
GRMZM2G358701	GO:0006355
GRMZM2G358701	GO:0043565
GRMZM2G117401	GO:0007018
GRMZM2G117401	GO:0000166
GRMZM2G117401	GO:0003777
GRMZM2G117401	GO:0005874
GRMZM2G117401	GO:0005875
GRMZM2G117401	GO:0005524
GRMZM2G347047	GO:0006468
GRMZM2G347047	GO:0009738
GRMZM2G347047	GO:0009737
GRMZM2G347047	GO:0005829
GRMZM2G347047	GO:0005886
GRMZM2G347047	GO:0000166
GRMZM2G347047	GO:0004674
GRMZM2G347047	GO:0010119
GRMZM2G347047	GO:0005509
GRMZM2G347047	GO:0010359
GRMZM2G347047	GO:0005524
GRMZM2G096358	GO:0003682
GRMZM2G096358	GO:0003677
GRMZM2G398848	GO:0005515
GRMZM2G106653	GO:0008270
GRMZM2G096352	GO:0016740
GRMZM2G096352	GO:0008080
GRMZM2G096355	GO:0005515
GRMZM2G155561	GO:0005737
GRMZM2G155561	GO:0006415
GRMZM2G155561	GO:0016149
GRMZM2G083755	GO:0042542
GRMZM2G083755	GO:0004322
GRMZM2G083755	GO:0005739
GRMZM2G083755	GO:0016226
GRMZM2G083755	GO:0008199
GRMZM2G083755	GO:0009060
GRMZM2G083755	GO:0006979
GRMZM2G083755	GO:0055114
GRMZM2G083759	GO:0045176
GRMZM2G083759	GO:0010229
GRMZM2G083759	GO:0009911
GRMZM2G083759	GO:0005770
GRMZM2G083759	GO:0048825
GRMZM2G083759	GO:0005515
GRMZM2G083759	GO:0010540
GRMZM2G083759	GO:0005886
AC183590.4_FG001	GO:0006750
AC183590.4_FG001	GO:0004357
AC191926.3_FG001	GO:0019079
AC191926.3_FG001	GO:0003968
AC207627.2_FG002	GO:0016772
GRMZM2G355636	GO:0006468
GRMZM2G355636	GO:0016772
GRMZM2G355636	GO:0004674
GRMZM2G355636	GO:0005886
GRMZM2G355636	GO:0005524
GRMZM2G101142	GO:0016844
GRMZM2G101142	GO:0009058
GRMZM2G101146	GO:0008026
GRMZM2G101146	GO:0005524
GRMZM2G101146	GO:0003676
GRMZM2G055243	GO:0043565
GRMZM2G055243	GO:0003700
GRMZM2G055243	GO:0005634
GRMZM2G055243	GO:0009727
GRMZM2G055243	GO:0071369
GRMZM2G055243	GO:0006355
GRMZM2G101149	GO:0008026
GRMZM2G101149	GO:0005524
GRMZM2G101149	GO:0003676
GRMZM2G000593	GO:0006855
GRMZM2G000593	GO:0016020
GRMZM2G000593	GO:0015297
GRMZM2G000593	GO:0015238
GRMZM2G059544	GO:0006355
GRMZM2G059544	GO:0005634
GRMZM2G059544	GO:0046983
GRMZM2G059544	GO:0009734
GRMZM2G350284	GO:0015886
GRMZM2G350284	GO:0016020
GRMZM2G350284	GO:0015232
GRMZM2G350284	GO:0017004
GRMZM2G021807	GO:0004806
GRMZM2G021807	GO:0006629
GRMZM5G827455	GO:0043531
GRMZM2G021802	GO:0016787
GRMZM2G021802	GO:0006950
GRMZM2G021802	GO:0006281
GRMZM2G025387	GO:0006468
GRMZM2G025387	GO:0009738
GRMZM2G025387	GO:0005773
GRMZM2G025387	GO:0005886
GRMZM2G025387	GO:0000166
GRMZM2G025387	GO:0004674
GRMZM2G025387	GO:0010119
GRMZM2G025387	GO:0005509
GRMZM2G025387	GO:0010359
GRMZM2G025387	GO:0009651
GRMZM2G025387	GO:0005524
GRMZM2G317331	GO:0046983
GRMZM2G317331	GO:0003677
GRMZM2G146207	GO:0005515
AC218900.3_FG001	GO:0016787
AC218900.3_FG001	GO:0008152
GRMZM2G061537	GO:0016772
GRMZM2G061537	GO:0006468
GRMZM2G061537	GO:0004674
GRMZM2G061537	GO:0005524
AC231426.1_FG002	GO:0005618
AC231426.1_FG002	GO:0016787
AC231426.1_FG002	GO:0042545
AC231426.1_FG002	GO:0030599
AC231426.1_FG002	GO:0045330
AC199821.2_FG002	GO:0005515
GRMZM2G064168	GO:0008026
GRMZM2G064168	GO:0005524
GRMZM2G064168	GO:0003676
GRMZM2G000622	GO:0009570
GRMZM2G000622	GO:0004642
GRMZM2G000622	GO:0005739
GRMZM2G000622	GO:0003824
GRMZM2G000622	GO:0055046
GRMZM2G000622	GO:0006189
GRMZM2G000622	GO:0005524
GRMZM2G000622	GO:0009507
GRMZM2G000623	GO:0005829
GRMZM2G000623	GO:0006511
GRMZM2G000620	GO:0006468
GRMZM2G000620	GO:0000166
GRMZM2G000620	GO:0004674
GRMZM2G000620	GO:0005515
GRMZM2G000620	GO:0005524
GRMZM2G000620	GO:0048544
GRMZM2G064163	GO:0016740
GRMZM2G064163	GO:0004766
GRMZM2G064163	GO:0008295
GRMZM2G064163	GO:0005886
GRMZM2G052386	GO:0016772
GRMZM2G052386	GO:0006468
GRMZM2G052386	GO:0030246
GRMZM2G052386	GO:0005524
GRMZM2G052386	GO:0004672
GRMZM2G098603	GO:0006306
GRMZM2G098603	GO:0003700
GRMZM2G098603	GO:0006342
GRMZM2G098603	GO:0009791
GRMZM2G098603	GO:0006355
GRMZM2G477993	GO:0003924
GRMZM2G477993	GO:0005525
GRMZM2G107597	GO:0016021
GRMZM2G107597	GO:0008643
GRMZM2G107597	GO:0005886
GRMZM2G107595	GO:0005515
GRMZM2G025659	GO:0016787
GRMZM2G025659	GO:0009507
AC185648.3_FG007	GO:0009506
AC185648.3_FG001	GO:0016772
GRMZM2G310739	GO:0005975
GRMZM2G310739	GO:0008152
GRMZM2G310739	GO:0004553
GRMZM2G059556	GO:0005739
GRMZM2G150930	GO:0005515
GRMZM2G150932	GO:0005737
GRMZM2G150932	GO:0006468
GRMZM2G150932	GO:0005634
GRMZM2G150932	GO:0000166
GRMZM2G150932	GO:0004674
GRMZM2G150932	GO:0004712
GRMZM2G150932	GO:0005524
GRMZM2G024389	GO:0009507
GRMZM2G055936	GO:0005829
GRMZM2G055936	GO:0005886
GRMZM2G055936	GO:0046686
GRMZM2G055936	GO:0009507
GRMZM2G055936	GO:0055114
GRMZM2G055936	GO:0016491
GRMZM2G352627	GO:0006950
GRMZM2G146280	GO:0010150
GRMZM2G146280	GO:0006914
GRMZM2G146280	GO:0005515
GRMZM2G146280	GO:0042594
GRMZM2G146283	GO:0005634
GRMZM2G146283	GO:0006355
GRMZM2G146283	GO:0003677
GRMZM2G146283	GO:0046872
GRMZM2G146283	GO:0008270
GRMZM2G441903	GO:0005634
GRMZM2G441903	GO:0051865
GRMZM2G441903	GO:0008270
GRMZM2G441903	GO:0009414
GRMZM2G441903	GO:0003677
GRMZM2G441903	GO:0046872
GRMZM2G441903	GO:0004842
GRMZM2G441906	GO:0045454
GRMZM2G441906	GO:0015035
GRMZM2G441906	GO:0009055
GRMZM2G146286	GO:0043565
GRMZM2G146286	GO:0005634
GRMZM2G146286	GO:0003712
GRMZM2G146286	GO:0005622
GRMZM2G146286	GO:0006357
GRMZM2G146286	GO:0046982
GRMZM2G073306	GO:0055114
GRMZM2G073306	GO:0016491
GRMZM2G326977	GO:0003824
GRMZM2G326977	GO:0005992
GRMZM2G437490	GO:0006887
GRMZM2G437490	GO:0000145
GRMZM2G503156	GO:0009826
GRMZM2G503156	GO:0006468
GRMZM2G503156	GO:0016772
GRMZM2G503156	GO:0004674
GRMZM2G503156	GO:0005524
GRMZM2G024527	GO:0005515
GRMZM5G878732	GO:0046872
GRMZM5G878732	GO:0008270
GRMZM5G878732	GO:0005515
GRMZM2G377115	GO:0015996
GRMZM2G377115	GO:0006468
GRMZM2G377115	GO:0016772
GRMZM2G377115	GO:0004672
GRMZM2G377115	GO:0080183
GRMZM2G377115	GO:0005524
GRMZM2G077401	GO:0004497
GRMZM2G077401	GO:0016021
GRMZM2G077404	GO:0008168
GRMZM2G077404	GO:0016740
GRMZM2G077404	GO:0032259
GRMZM2G077404	GO:0005515
GRMZM2G077406	GO:0005515
GRMZM2G404762	GO:0008107
GRMZM2G404762	GO:0016020
GRMZM2G404762	GO:0042546
GRMZM2G404762	GO:0009969
GRMZM2G091490	GO:0006355
GRMZM2G091490	GO:0003677
GRMZM2G074026	GO:0003924
GRMZM2G074026	GO:0005525
GRMZM5G813886	GO:0009414
GRMZM5G813886	GO:0010148
GRMZM5G813886	GO:0000166
GRMZM5G813886	GO:0016887
GRMZM5G813886	GO:0005886
GRMZM5G813886	GO:0005524
GRMZM2G456586	GO:0016817
GRMZM2G456586	GO:0005524
GRMZM2G456586	GO:0003676
GRMZM2G456586	GO:0004386
GRMZM2G350918	GO:0006468
GRMZM2G350918	GO:0004674
GRMZM2G350918	GO:0005515
GRMZM2G350918	GO:0005524
GRMZM2G408436	GO:0008270
GRMZM2G408436	GO:0005622
GRMZM2G115828	GO:0016881
GRMZM2G115828	GO:0016874
GRMZM2G078985	GO:0005618
GRMZM2G078985	GO:0005774
GRMZM2G078985	GO:0005829
GRMZM2G078985	GO:0005622
GRMZM2G078985	GO:0003735
GRMZM2G078985	GO:0003723
GRMZM2G078985	GO:0009507
GRMZM2G078985	GO:0005886
GRMZM2G078985	GO:0022627
GRMZM2G078985	GO:0006412
GRMZM2G078985	GO:0009506
GRMZM5G822440	GO:0005515
GRMZM2G588618	GO:0006310
GRMZM2G588618	GO:0006281
GRMZM2G588618	GO:0003910
GRMZM2G588618	GO:0003677
GRMZM2G390207	GO:0003995
GRMZM2G390207	GO:0055114
GRMZM2G390207	GO:0003676
GRMZM2G390207	GO:0005515
GRMZM2G157685	GO:0004527
GRMZM2G157685	GO:0003676
GRMZM2G157685	GO:0005622
GRMZM2G157683	GO:0009570
GRMZM2G157683	GO:0009507
GRMZM2G157683	GO:0009651
GRMZM2G157683	GO:0042742
GRMZM2G157683	GO:0005886
GRMZM2G093736	GO:0006468
GRMZM2G093736	GO:0030246
GRMZM2G093736	GO:0000166
GRMZM2G093736	GO:0004674
GRMZM2G093736	GO:0005886
GRMZM2G093736	GO:0005524
GRMZM2G147629	GO:0004252
GRMZM2G147629	GO:0006508
AC215260.3_FG003	GO:0016747
AC215260.3_FG004	GO:0051252
AC215260.3_FG004	GO:0008428
GRMZM2G385575	GO:0008270
GRMZM2G385575	GO:0005622
GRMZM2G147623	GO:0008173
GRMZM2G147623	GO:0006396
GRMZM2G147623	GO:0008270
GRMZM2G147623	GO:0003676
GRMZM2G128268	GO:0006508
GRMZM2G128268	GO:0008233
GRMZM2G128268	GO:0004190
GRMZM2G128268	GO:0009505
GRMZM2G156482	GO:0009058
GRMZM2G156482	GO:0003824
GRMZM2G156482	GO:0016779
GRMZM2G156482	GO:0005992
GRMZM2G379428	GO:0005634
GRMZM2G379428	GO:0008270
GRMZM2G379428	GO:0003676
GRMZM2G156486	GO:0009570
GRMZM2G156486	GO:0016810
GRMZM2G156486	GO:0006807
GRMZM2G156486	GO:0008270
GRMZM2G156486	GO:0005829
GRMZM2G156486	GO:0009507
GRMZM2G400655	GO:0008270
GRMZM2G400655	GO:0005622
GRMZM2G152306	GO:0006468
GRMZM2G152306	GO:0016772
GRMZM2G152306	GO:0003677
GRMZM2G152306	GO:0004674
GRMZM2G152306	GO:0005524
GRMZM2G127524	GO:0016567
GRMZM2G127524	GO:0004842
GRMZM2G127524	GO:0000151
GRMZM2G127524	GO:0005515
GRMZM2G103458	GO:0006281
GRMZM2G103458	GO:0004519
GRMZM2G103458	GO:0005622
GRMZM2G103458	GO:0008270
GRMZM2G103458	GO:0003677
GRMZM2G127521	GO:0003735
GRMZM2G127521	GO:0005840
GRMZM2G127521	GO:0015934
GRMZM2G127521	GO:0006412
GRMZM2G127521	GO:0005622
GRMZM2G382077	GO:0016787
GRMZM2G382077	GO:0004721
GRMZM2G066153	GO:0016740
GRMZM2G066153	GO:0005515
GRMZM2G066153	GO:0009507
GRMZM2G385578	GO:0043169
GRMZM2G385578	GO:0009569
GRMZM2G385578	GO:0005975
GRMZM2G385578	GO:0009570
GRMZM2G385578	GO:0003824
GRMZM2G385578	GO:0004553
GRMZM2G066158	GO:0003700
GRMZM2G066158	GO:0006355
GRMZM2G066158	GO:0005634
GRMZM2G151656	GO:0050896
GRMZM2G151656	GO:0005516
GRMZM2G151656	GO:0005739
GRMZM2G151656	GO:0009734
GRMZM2G104109	GO:0020037
GRMZM2G104109	GO:0006979
GRMZM2G104109	GO:0046872
GRMZM2G104109	GO:0004601
GRMZM2G104109	GO:0055114
GRMZM2G104109	GO:0016491
GRMZM2G378770	GO:0022626
GRMZM2G378770	GO:0005634
GRMZM2G378770	GO:0005622
GRMZM2G378770	GO:0003735
GRMZM2G378770	GO:0005886
GRMZM2G378770	GO:0006414
GRMZM2G378770	GO:0005829
GRMZM2G058087	GO:0005730
GRMZM2G058087	GO:0032508
GRMZM2G058087	GO:0031011
GRMZM2G058087	GO:0017111
GRMZM2G058087	GO:0000166
GRMZM2G058087	GO:0043141
GRMZM2G058087	GO:0003678
GRMZM2G058087	GO:0005524
GRMZM2G058087	GO:0009507
GRMZM2G037041	GO:0016020
GRMZM2G156158	GO:0016787
GRMZM2G156158	GO:0009414
GRMZM2G156158	GO:0008026
GRMZM2G156158	GO:0004386
GRMZM2G156158	GO:0003723
GRMZM2G156158	GO:0009409
GRMZM2G156158	GO:0009651
GRMZM2G156158	GO:0000166
GRMZM2G156158	GO:0005524
GRMZM2G156158	GO:0009507
GRMZM2G156150	GO:0006468
GRMZM2G156150	GO:0000166
GRMZM2G156150	GO:0004674
GRMZM2G156150	GO:0007165
GRMZM2G156150	GO:0005524
GRMZM2G428035	GO:0006468
GRMZM2G428035	GO:0016772
GRMZM2G428035	GO:0000166
GRMZM2G428035	GO:0004674
GRMZM2G428035	GO:0005524
GRMZM2G167637	GO:0042545
GRMZM2G167637	GO:0016787
GRMZM2G167637	GO:0005618
GRMZM2G167637	GO:0005886
GRMZM2G167637	GO:0030599
GRMZM2G167637	GO:0045330
GRMZM2G167637	GO:0004857
GRMZM2G300692	GO:0016757
GRMZM2G084457	GO:0005840
GRMZM2G022162	GO:0043565
GRMZM2G022162	GO:0046982
GRMZM2G022162	GO:0005622
GRMZM2G402650	GO:0016779
GRMZM2G402650	GO:0016740
GRMZM2G402650	GO:0008152
GRMZM2G402653	GO:0005543
GRMZM2G402653	GO:0005515
GRMZM2G105855	GO:0005737
GRMZM2G105855	GO:0005794
GRMZM2G105855	GO:0005783
GRMZM2G105855	GO:0016627
GRMZM2G105855	GO:0016020
GRMZM2G105855	GO:0016021
GRMZM2G105855	GO:0006629
GRMZM2G473882	GO:0008270
GRMZM2G473882	GO:0003676
GRMZM2G306693	GO:0005975
GRMZM2G306693	GO:0016798
GRMZM2G306693	GO:0008152
GRMZM2G306693	GO:0004650
GRMZM2G160069	GO:0022891
GRMZM2G160069	GO:0016021
GRMZM2G160069	GO:0005886
GRMZM2G160069	GO:0055085
GRMZM2G160069	GO:0005366
GRMZM5G870446	GO:0009535
GRMZM5G870446	GO:0009579
GRMZM5G870446	GO:0010319
GRMZM5G870446	GO:0009737
GRMZM5G870446	GO:0009570
GRMZM5G870446	GO:0005634
GRMZM5G870446	GO:0031977
GRMZM5G870446	GO:0005198
GRMZM5G870446	GO:0010205
GRMZM5G870446	GO:0009409
GRMZM5G870446	GO:0010287
GRMZM5G870446	GO:0009507
GRMZM2G423663	GO:0005515
GRMZM2G037591	GO:0016747
GRMZM2G160064	GO:0046872
GRMZM2G160064	GO:0030001
GRMZM2G304274	GO:0003824
GRMZM2G304274	GO:0005992
GRMZM2G304274	GO:0008152
GRMZM2G458401	GO:0006139
GRMZM2G458401	GO:0004527
GRMZM2G458401	GO:0005622
GRMZM2G458401	GO:0003676
GRMZM2G458401	GO:0004534
GRMZM2G458401	GO:0005634
GRMZM2G127031	GO:0006468
GRMZM2G127031	GO:0016772
GRMZM2G127031	GO:0004674
GRMZM2G127031	GO:0042742
GRMZM2G127031	GO:0005524
GRMZM2G104553	GO:0051287
GRMZM2G104553	GO:0048038
GRMZM2G104553	GO:0016651
GRMZM2G104553	GO:0055114
GRMZM2G379286	GO:0016787
GRMZM2G379286	GO:0042781
GRMZM2G379286	GO:0042779
GRMZM2G300965	GO:0016021
GRMZM2G300965	GO:0016020
GRMZM2G300965	GO:0016174
GRMZM2G300965	GO:0009845
GRMZM2G300965	GO:0005509
GRMZM2G300965	GO:0009408
GRMZM2G300965	GO:0004601
GRMZM2G300965	GO:0055114
GRMZM2G300965	GO:0016491
GRMZM2G020142	GO:0005829
