genes	term
GRMZM2G165348	GO:0006468,GO:0005524,GO:0004672
GRMZM2G165351	GO:0016021,GO:0004190
GRMZM2G165354	GO:0006750,GO:0005524,GO:0004363
GRMZM2G165357	GO:0055114,GO:0016616,GO:0006694,GO:0003854
GRMZM2G165387	GO:0005515
GRMZM2G165390	GO:0016758,GO:0008152
GRMZM2G165422	GO:0006468,GO:0004672
GRMZM2G165428	GO:0005515,GO:0006468,GO:0005524,GO:0004672
GRMZM2G165433	GO:0006950,GO:0006468,GO:0004672
GRMZM2G165454	GO:0006351,GO:0003899,GO:0003677
GRMZM2G165483	GO:0008121,GO:0006122
GRMZM2G165488	GO:0006355,GO:0003700
GRMZM2G165511	GO:0005515
GRMZM2G165530	GO:0055085,GO:0016021
GRMZM2G165535	GO:0009298,GO:0005737,GO:0004615
GRMZM2G165597	GO:0006468,GO:0005524,GO:0004672
GRMZM2G165613	GO:0030170,GO:0009058
GRMZM2G165619	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G165631	GO:0016021
GRMZM2G165633	GO:0005975,GO:0004553
GRMZM2G165655	GO:0050662,GO:0003824
GRMZM2G165681	GO:0016746,GO:0008152
GRMZM2G165692	GO:0005515
GRMZM2G165694	GO:0006364,GO:0070569,GO:0008152
GRMZM2G165747	GO:0008652,GO:0008270,GO:0003871,GO:0009086
GRMZM2G165757	GO:0016887,GO:0005524,GO:0016020
GRMZM2G165769	GO:0055114,GO:0016491
GRMZM2G165788	GO:0003824,GO:0006470,GO:0004722
GRMZM2G165817	GO:0009378,GO:0006310,GO:0006281
GRMZM2G165828	GO:0016020,GO:0004970,GO:0005234
GRMZM2G165844	GO:0055114,GO:0020037,GO:0004096,GO:0008152,GO:0003824
GRMZM2G165890	GO:0004842
GRMZM2G165901	GO:0003676
GRMZM2G165917	GO:0005515,GO:0006413,GO:0003743
GRMZM2G165919	GO:0016757,GO:0047216,GO:0006012
GRMZM2G165926	GO:0008540,GO:0006511
GRMZM2G165931	GO:0005524
GRMZM2G165966	GO:0006777
GRMZM2G165969	GO:0005515
GRMZM2G165972	GO:0043565,GO:0006355,GO:0005634,GO:0003700
GRMZM2G165991	GO:0032502,GO:0006351,GO:0005634
GRMZM2G165998	GO:0055114,GO:0010309
GRMZM2G166027	GO:0006468,GO:0004672
GRMZM2G166032	GO:0006887,GO:0000145
GRMZM2G166035	GO:0003824,GO:0006470,GO:0004722
GRMZM2G166041	GO:0043565,GO:0006355,GO:0003700,GO:0003677
GRMZM2G166044	GO:0005516
GRMZM2G166049	GO:0005515
GRMZM2G166082	GO:0005525
GRMZM2G166083	GO:0016020,GO:0006810,GO:0005215
GRMZM2G166089	GO:0031625,GO:0006511
GRMZM2G166091	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G166145	GO:0055114,GO:0016491
GRMZM2G166159	GO:0016021,GO:0006820,GO:0016020,GO:0005452
GRMZM2G166166	GO:0005634
GRMZM2G166176	GO:0016746,GO:0008152
GRMZM2G166192	GO:0008270
GRMZM2G166203	GO:0016747
GRMZM2G166208	GO:0016747
GRMZM2G166212	GO:0016747
GRMZM2G166234	GO:0016788
GRMZM2G166245	GO:0016773,GO:0005975
GRMZM2G166281	GO:0008234,GO:0006508
GRMZM2G166284	GO:0005515
GRMZM2G166297	GO:0003824,GO:0006470,GO:0004722
GRMZM2G166330	GO:0016788
GRMZM2G166345	GO:0000049
GRMZM2G166355	GO:0003676
GRMZM2G166383	GO:0016021
GRMZM2G166413	GO:0005515
GRMZM2G166441	GO:0016020
GRMZM2G166459	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
GRMZM2G166524	GO:0005515
GRMZM2G166537	GO:0016021
GRMZM2G166597	GO:0016868,GO:0005975,GO:0071704
GRMZM2G166603	GO:0016192,GO:0016021,GO:0008234,GO:0006508
GRMZM2G166612	GO:0045454
GRMZM2G166616	GO:0055114,GO:0016491
GRMZM2G166620	GO:0006468,GO:0004672
GRMZM2G166622	GO:0008373,GO:0006486
GRMZM2G166639	GO:0055114,GO:0016491
GRMZM2G166642	GO:0046983
GRMZM2G166658	GO:0007165
GRMZM2G166659	GO:0006412,GO:0005840,GO:0003735
GRMZM2G166661	GO:0008270
GRMZM2G166671	GO:0005515
GRMZM2G166694	GO:0031625,GO:0006511
GRMZM2G166706	GO:0006412,GO:0005840,GO:0003735,GO:0005622
GRMZM2G166711	GO:0046872,GO:0030001
GRMZM2G166713	GO:0000049,GO:0006418,GO:0005524,GO:0004812,GO:0000166
GRMZM2G166718	GO:0005524,GO:0003676
GRMZM2G166719	GO:0006468,GO:0005524,GO:0004672
GRMZM2G166721	GO:0006355,GO:0003677
GRMZM2G166738	GO:0071805,GO:0016020,GO:0015079
GRMZM2G166745	GO:0055085,GO:0016021,GO:0015299,GO:0006812
GRMZM2G166756	GO:0016020
GRMZM2G166767	GO:0055114,GO:0016616,GO:0006694,GO:0003854
GRMZM2G166771	GO:0006468,GO:0005524,GO:0004672
GRMZM2G166780	GO:0003676
GRMZM2G166833	GO:0050662,GO:0003824
GRMZM2G166853	GO:0055114,GO:0016491,GO:0006633,GO:0005506
GRMZM2G166855	GO:0016021,GO:0008250,GO:0006487
GRMZM2G166857	GO:0055114,GO:0016491,GO:0005507
GRMZM2G166870	GO:0008234,GO:0006508
GRMZM2G166889	GO:0016887,GO:0005524
GRMZM2G166899	GO:0055114,GO:0051287,GO:0016616,GO:0008152
GRMZM2G166903	GO:0016757
GRMZM2G166906	GO:0055114,GO:0016614,GO:0050660
GRMZM2G166931	GO:0009231,GO:0003919
GRMZM2G166940	GO:0016757,GO:0047262
GRMZM2G166944	GO:0048046,GO:0016762,GO:0006073,GO:0005618,GO:0005975,GO:0004553
GRMZM2G166956	GO:0055114,GO:0045300,GO:0006631
GRMZM2G166963	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G166976	GO:0055085,GO:0016021
GRMZM2G166985	GO:0030532,GO:0008380
GRMZM2G166987	GO:0016788
GRMZM2G167014	GO:0006468,GO:0004672
GRMZM2G167018	GO:0006355,GO:0003677
GRMZM2G167031	GO:0008536,GO:0006886
GRMZM2G167049	GO:0043531
GRMZM2G167085	GO:0055114,GO:0016491,GO:0006633,GO:0005506
GRMZM2G167103	GO:0016021,GO:0016020,GO:0019843,GO:0006412,GO:0005840,GO:0003735,GO:0022857
GRMZM2G167138	GO:0016020,GO:0006810,GO:0005215
GRMZM2G167149	GO:0004857
GRMZM2G167156	GO:0030170
GRMZM2G167161	GO:0006355,GO:0005634,GO:0016568,GO:0006351
GRMZM2G167164	GO:0016788
GRMZM2G167220	GO:0055114,GO:0050660,GO:0016491,GO:0019139,GO:0009690
GRMZM2G167253	GO:0005515,GO:0006468,GO:0005524,GO:0004672
GRMZM2G167262	GO:0048500,GO:0008312,GO:0006614
GRMZM2G167276	GO:0006468,GO:0004672
GRMZM2G167280	GO:0005515,GO:0006468,GO:0004672
GRMZM2G167283	GO:0055085
GRMZM2G167336	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G167338	GO:0003964
GRMZM2G167347	GO:0005524,GO:0003676
GRMZM2G167356	GO:0003676
GRMZM2G167438	GO:0016747,GO:0008610,GO:0016020,GO:0006633
GRMZM2G167463	GO:0015450,GO:0006886,GO:0005744
GRMZM2G167492	GO:0006355,GO:0003677
GRMZM2G167497	GO:0031225,GO:0016049,GO:0010215
GRMZM2G167505	GO:0003676
GRMZM2G167520	GO:0031225,GO:0016049,GO:0010215
GRMZM2G167521	GO:0006457,GO:0003755,GO:0000413
GRMZM2G167542	GO:0055085,GO:0016020,GO:0006810,GO:0005215
GRMZM2G167549	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G167554	GO:0006468,GO:0005524,GO:0004674,GO:0004672
GRMZM2G167560	GO:0008270,GO:0005622,GO:0005515
GRMZM2G167578	GO:0009055
GRMZM2G167594	GO:0042578
GRMZM2G167613	GO:0055114,GO:0016491,GO:0008270
GRMZM2G167637	GO:0042545,GO:0030599,GO:0005618
GRMZM2G167658	GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810
GRMZM2G167669	GO:0005975,GO:0004553
GRMZM2G167673	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G167698	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G167718	GO:0005515
GRMZM2G167722	GO:0030244,GO:0016760,GO:0016020
GRMZM2G167728	GO:0006506,GO:0005789
GRMZM2G167766	GO:0016020
GRMZM2G167794	GO:0006355,GO:0005634
GRMZM2G167824	GO:0007275
GRMZM2G167836	GO:0016192,GO:0016021
GRMZM2G167862	GO:0015923,GO:0006013
GRMZM2G167868	GO:0031204,GO:0008565
GRMZM2G167872	GO:0050662,GO:0003824
GRMZM2G167875	GO:0006412,GO:0005840,GO:0003735
GRMZM2G167898	GO:0005515
GRMZM2G167932	GO:0006810,GO:0005622
GRMZM2G167957	GO:0052726,GO:0052725,GO:0047325,GO:0032957,GO:0005622,GO:0005524,GO:0000287
GRMZM2G167986	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G167999	GO:0005515
GRMZM2G168016	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G168017	GO:0016020
GRMZM2G168071	GO:0019239
GRMZM2G168073	GO:0055114,GO:0020037,GO:0006979,GO:0004601
GRMZM2G168079	GO:0043565,GO:0006355,GO:0003700
GRMZM2G168087	GO:0008138,GO:0006470
GRMZM2G168096	GO:0005515,GO:0005524
GRMZM2G168099	GO:0006508,GO:0004190
GRMZM2G168108	GO:0055085,GO:0016021
GRMZM2G168115	GO:0006508,GO:0004190
GRMZM2G168143	GO:0055114,GO:0016491
GRMZM2G168149	GO:0006412,GO:0005840,GO:0003735,GO:0003723
GRMZM2G168155	GO:0008152,GO:0003824
GRMZM2G168163	GO:0003676
GRMZM2G168190	GO:0016021,GO:0016020
GRMZM2G168196	GO:0006508,GO:0004185
GRMZM2G168200	GO:0008270,GO:0005515
GRMZM2G168214	GO:0016021,GO:0016020,GO:0022857
GRMZM2G168228	GO:0005524
GRMZM2G168229	GO:0005634,GO:0003677
GRMZM2G168249	GO:0005515,GO:0003682,GO:0005524
GRMZM2G168269	GO:0005634,GO:0003677,GO:0008270
GRMZM2G168281	GO:0016742,GO:0009058,GO:0008864,GO:0006189
GRMZM2G168299	GO:0032259,GO:0008168
GRMZM2G168301	GO:0002161
GRMZM2G168304	GO:0016747,GO:0008610,GO:0016020,GO:0006633
GRMZM2G168314	GO:0006355,GO:0006289,GO:0000439
GRMZM2G168330	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G168335	GO:0006353
GRMZM2G168337	GO:0016485,GO:0016021
GRMZM2G168355	GO:0055114,GO:0016491
GRMZM2G168364	GO:0016998,GO:0006032,GO:0004568
GRMZM2G168369	GO:0008270,GO:0005515
GRMZM2G168382	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G168392	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G168404	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G168412	GO:0051536,GO:0003824,GO:0008173,GO:0006364,GO:0005737
GRMZM2G168416	GO:0006468,GO:0004672
GRMZM2G168428	GO:0005515
GRMZM2G168431	GO:0006508,GO:0004190
GRMZM2G168439	GO:0016020,GO:0006810,GO:0005215
GRMZM2G168474	GO:0016758,GO:0008152
GRMZM2G168499	GO:0016747
GRMZM2G168502	GO:0016021,GO:0016020,GO:0022857
GRMZM2G168506	GO:0055114,GO:0016491
GRMZM2G168510	GO:0009058,GO:0008676,GO:0008152,GO:0005737
GRMZM2G168519	GO:0016192,GO:0016021
GRMZM2G168546	GO:0055114,GO:0016020
GRMZM2G168552	GO:0006950
GRMZM2G168574	GO:0005515
GRMZM2G168603	GO:0006468,GO:0005524,GO:0004672,GO:0005515
GRMZM2G168661	GO:0003677
GRMZM2G168665	GO:0006355,GO:0005739,GO:0003690
GRMZM2G168674	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G168681	GO:0008299
GRMZM2G168690	GO:0008270,GO:0005515
GRMZM2G168706	GO:0006468,GO:0005524,GO:0004672
GRMZM2G168707	GO:0046872
GRMZM2G168744	GO:0006308,GO:0004519,GO:0003676
GRMZM2G168747	GO:0016020,GO:0006810,GO:0005215
GRMZM2G168752	GO:0005515
GRMZM2G168758	GO:0016846,GO:0008152
GRMZM2G168829	GO:0005515
GRMZM2G168849	GO:0005515
GRMZM2G168855	GO:0005515
GRMZM2G168858	GO:0055114,GO:0016491,GO:0010181
GRMZM2G168877	GO:0016787
GRMZM2G168886	GO:0031625,GO:0006511
GRMZM2G168893	GO:0050662,GO:0003824
GRMZM2G168898	GO:0020037,GO:0019825
GRMZM2G168917	GO:0006468,GO:0005524,GO:0004672
GRMZM2G168953	GO:0006468,GO:0005524,GO:0004672,GO:0030246
GRMZM2G168956	GO:0016747,GO:0008610,GO:0016020,GO:0006633
GRMZM2G168959	GO:0008033,GO:0004809,GO:0003723
GRMZM2G168976	GO:0016491,GO:0008152
GRMZM2G168980	GO:0016567,GO:0004842
GRMZM2G168985	GO:0048544,GO:0006468,GO:0005524,GO:0004672
GRMZM2G169000	GO:0003824,GO:0006470,GO:0004722
GRMZM2G169005	GO:0016491,GO:0008152
GRMZM2G169020	GO:0006468,GO:0005524,GO:0004672
GRMZM2G169024	GO:0016149,GO:0006415,GO:0005737,GO:0003747
GRMZM2G169033	GO:0055114,GO:0016491,GO:0005507
GRMZM2G169073	GO:0043169,GO:0005975,GO:0003824
GRMZM2G169080	GO:0006468,GO:0004672
GRMZM2G169087	GO:0016884
GRMZM2G169089	GO:0008374
GRMZM2G169093	GO:0046983
GRMZM2G169095	GO:0016787
GRMZM2G169114	GO:0055085,GO:0016021,GO:0015299,GO:0006812
GRMZM2G169149	GO:0043565,GO:0006355,GO:0003700
GRMZM2G169152	GO:0008152,GO:0003824
GRMZM2G169160	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0006434,GO:0005737,GO:0004828
GRMZM2G169167	GO:0005515
GRMZM2G169173	GO:0005515
GRMZM2G169182	GO:0005515
GRMZM2G169201	GO:0055114,GO:0016491
GRMZM2G169240	GO:0055114,GO:0016717,GO:0006629
GRMZM2G169261	GO:0055114,GO:0016717,GO:0006629
GRMZM2G169270	GO:0005634,GO:0003677
GRMZM2G169321	GO:0016021
GRMZM2G169326	GO:0008080
GRMZM2G169333	GO:0016799,GO:0008270,GO:0006284,GO:0003906,GO:0003684,GO:0006289
GRMZM2G169341	GO:0016844,GO:0009058
GRMZM2G169365	GO:0016810,GO:0006807
GRMZM2G169382	GO:0006355,GO:0003700
GRMZM2G169398	GO:0006066,GO:0004026
GRMZM2G169412	GO:0035091
GRMZM2G169449	GO:0008270,GO:0005515
GRMZM2G169458	GO:0055114,GO:0016491,GO:0008152
GRMZM2G169462	GO:0016301,GO:0008152,GO:0005524
GRMZM2G169481	GO:0009058,GO:0005524,GO:0009396,GO:0004326
GRMZM2G169486	GO:0016560,GO:0005778,GO:0005515
GRMZM2G169516	GO:0004425
GRMZM2G169539	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
GRMZM2G169553	GO:0016021,GO:0005215
GRMZM2G169558	GO:0006468,GO:0005524,GO:0004672
GRMZM2G169562	GO:0006629
GRMZM2G169564	GO:0043565,GO:0006355,GO:0003700
GRMZM2G169571	GO:0043531
GRMZM2G169584	GO:0043531
GRMZM2G169615	GO:0003676
GRMZM2G169617	GO:0003676
GRMZM2G169628	GO:0016758,GO:0008152
GRMZM2G169645	GO:0046872
GRMZM2G169648	GO:0003677,GO:0000784,GO:0000723,GO:0043047
GRMZM2G169654	GO:0006355,GO:0003700,GO:0003677
GRMZM2G169681	GO:0006468,GO:0005524,GO:0004672,GO:0005515
GRMZM2G169688	GO:0005515
GRMZM2G169690	GO:0016567,GO:0004842
GRMZM2G169694	GO:0007264,GO:0005525
GRMZM2G169709	GO:0006355,GO:0005667,GO:0003700
GRMZM2G169773	GO:0016021,GO:0015031
GRMZM2G169782	GO:0005515
GRMZM2G169788	GO:0055085,GO:0016020,GO:0006811,GO:0005216
GRMZM2G169820	GO:0006355,GO:0005634,GO:0003677,GO:0009725
GRMZM2G169871	GO:0048024,GO:0005634
GRMZM2G169878	GO:0008565,GO:0006606,GO:0005737,GO:0005634
GRMZM2G169890	GO:0055114,GO:0046872,GO:0006801
GRMZM2G169927	GO:0008168,GO:0006479,GO:0035246
GRMZM2G169947	GO:0046983,GO:0003677
GRMZM2G169951	GO:0055085,GO:0016021,GO:0008308,GO:0006873
GRMZM2G169966	GO:0043565,GO:0006355,GO:0003700
GRMZM2G169994	GO:0046872
GRMZM2G170008	GO:0045454,GO:0015035,GO:0006662
GRMZM2G170017	GO:0016491,GO:0008152
GRMZM2G170034	GO:0008270
GRMZM2G170035	GO:0006468,GO:0004672
GRMZM2G170037	GO:0005524
GRMZM2G170047	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G170061	GO:0005524,GO:0003676
GRMZM2G170079	GO:0043565,GO:0006355,GO:0003700
GRMZM2G170101	GO:0009116
GRMZM2G170116	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
GRMZM2G170120	GO:0007165,GO:0006468,GO:0005524,GO:0004672
GRMZM2G170128	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855
GRMZM2G170129	GO:0005515
GRMZM2G170137	GO:0006355,GO:0005739,GO:0003690
GRMZM2G170177	GO:0003677
GRMZM2G170201	GO:0006355
GRMZM2G170208	GO:0055085,GO:0016021
GRMZM2G170240	GO:0055114,GO:0016020
GRMZM2G170262	GO:0006412,GO:0005840,GO:0003735
GRMZM2G170281	GO:0016021
GRMZM2G170289	GO:0046872
GRMZM2G170291	GO:0006281,GO:0004518
GRMZM2G170299	GO:0003824,GO:0006470,GO:0004722
GRMZM2G170302	GO:0055085,GO:0016021
GRMZM2G170313	GO:0002161
GRMZM2G170326	GO:0055085,GO:0046873,GO:0030001,GO:0016020
GRMZM2G170336	GO:0006412,GO:0005840,GO:0003735
GRMZM2G170351	GO:0016021,GO:0015012,GO:0006024
GRMZM2G170362	GO:0008173,GO:0006396,GO:0003723
GRMZM2G170365	GO:0003676
GRMZM2G170382	GO:0034715,GO:0034709,GO:0006884,GO:0006821,GO:0005886,GO:0005829,GO:0000387
GRMZM2G170391	GO:0008234,GO:0006508
GRMZM2G170397	GO:0006457,GO:0003755,GO:0000413
GRMZM2G170400	GO:0008168,GO:0008152
GRMZM2G170413	GO:0008270,GO:0005515
GRMZM2G170420	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G170434	GO:0008270,GO:0005515
GRMZM2G170446	GO:0055114,GO:0050660,GO:0019139,GO:0009690
GRMZM2G170457	GO:0006122,GO:0005750
GRMZM2G170516	GO:0043190,GO:0006810
GRMZM2G170532	GO:0006415,GO:0003747
GRMZM2G170552	GO:0007165
GRMZM2G170559	GO:0046983
GRMZM2G170577	GO:0055085,GO:0016020,GO:0006821,GO:0005247
GRMZM2G170591	GO:0005515,GO:0030071,GO:0005680
GRMZM2G170595	GO:0030170,GO:0009058
GRMZM2G170602	GO:0055114,GO:0051287,GO:0016616,GO:0008152
GRMZM2G170625	GO:0080028,GO:0019762
GRMZM2G170646	GO:0016788
GRMZM2G170680	GO:0005515
GRMZM2G170689	GO:0046294,GO:0018738
GRMZM2G170699	GO:0003676
GRMZM2G170760	GO:0005543
GRMZM2G170766	GO:0005515
GRMZM2G170839	GO:0005975,GO:0004553
GRMZM2G170842	GO:0033926
GRMZM2G170843	GO:0005515
GRMZM2G170845	GO:0045454
GRMZM2G170868	GO:0016021,GO:0005783
GRMZM2G170870	GO:0019843,GO:0006412,GO:0005840,GO:0003735
GRMZM2G170878	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G170890	GO:0000266
GRMZM2G170927	GO:0016020,GO:0015992,GO:0009678,GO:0004427
GRMZM2G170958	GO:0003677
GRMZM2G170982	GO:0005524
GRMZM2G171022	GO:0005515
GRMZM2G171031	GO:0055085,GO:0016021,GO:0015299,GO:0006812
GRMZM2G171045	GO:0043531
GRMZM2G171057	GO:0016020,GO:0005509,GO:0004571
GRMZM2G171060	GO:0007264,GO:0005525
GRMZM2G171068	GO:0008270
GRMZM2G171078	GO:0055114,GO:0020037,GO:0006979,GO:0004601
GRMZM2G171080	GO:0042578
GRMZM2G171089	GO:0005525
GRMZM2G171097	GO:0055114,GO:0016616,GO:0006102,GO:0004450
GRMZM2G171110	GO:0006468,GO:0005524,GO:0004672
GRMZM2G171111	GO:0009116,GO:0003824
GRMZM2G171114	GO:0005515,GO:0006468,GO:0004672
GRMZM2G171116	GO:0016740
GRMZM2G171118	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G171139	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G171170	GO:0008408,GO:0006139,GO:0003676
GRMZM2G171179	GO:0006355,GO:0003700
GRMZM2G171181	GO:0006412,GO:0005840,GO:0003735
GRMZM2G171210	GO:0006468,GO:0004672
GRMZM2G171229	GO:0009058,GO:0003824
GRMZM2G171232	GO:0050999
GRMZM2G171248	GO:0006869
GRMZM2G171277	GO:0008270,GO:0005515
GRMZM2G171311	GO:0005515
GRMZM2G171317	GO:0008725,GO:0006284
GRMZM2G171328	GO:0016021
GRMZM2G171365	GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677
GRMZM2G171370	GO:0043565,GO:0006355,GO:0003700
GRMZM2G171372	GO:0030532,GO:0008380
GRMZM2G171373	GO:0016773,GO:0005975,GO:0005524,GO:0046835,GO:0005536,GO:0004396,GO:0001678
GRMZM2G171376	GO:0008430
GRMZM2G171383	GO:0016787,GO:0006541
GRMZM2G171387	GO:0003677,GO:0000786
GRMZM2G171390	GO:0055114,GO:0010277,GO:0051537,GO:0016491
GRMZM2G171395	GO:0006355,GO:0003677
GRMZM2G171406	GO:0005789
GRMZM2G171426	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G171428	GO:0043565,GO:0006355,GO:0003700
GRMZM2G171432	GO:0006468,GO:0005524,GO:0004672
GRMZM2G171435	GO:0006468,GO:0005524,GO:0004672
GRMZM2G171444	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G171452	GO:0003676
GRMZM2G171464	GO:0046983
GRMZM2G171476	GO:0006122,GO:0005750,GO:0005743
GRMZM2G171501	GO:0006412,GO:0003735
GRMZM2G171507	GO:0006468,GO:0004672,GO:0007165
GRMZM2G171522	GO:0016758,GO:0008152
GRMZM2G171523	GO:0016787
GRMZM2G171548	GO:0016758,GO:0008152
GRMZM2G171569	GO:0006355,GO:0003700
GRMZM2G171588	GO:0005515
GRMZM2G171600	GO:0005515,GO:0005634,GO:0003677
GRMZM2G171604	GO:0009378,GO:0006310,GO:0006281
GRMZM2G171605	GO:0008897,GO:0000287
GRMZM2G171613	GO:0019887,GO:0005956
GRMZM2G171616	GO:0005515
GRMZM2G171620	GO:0006468,GO:0005524,GO:0004672
GRMZM2G171622	GO:0005515
GRMZM2G171628	GO:0046961,GO:0046933,GO:0045261,GO:0015986
GRMZM2G171650	GO:0046983,GO:0003677
GRMZM2G171660	GO:0003676
GRMZM2G171662	GO:0050662,GO:0003824
GRMZM2G171664	GO:0055114,GO:0051537,GO:0016491,GO:0008121,GO:0016679
GRMZM2G171688	GO:0006418,GO:0005524,GO:0004812,GO:0000166
GRMZM2G171702	GO:0055085,GO:0016021
GRMZM2G171707	GO:0008152
GRMZM2G171745	GO:0005515
GRMZM2G171801	GO:0016787,GO:0005524,GO:0003677
GRMZM2G171807	GO:0030247,GO:0006468,GO:0005524,GO:0004672
GRMZM2G171810	GO:0006351,GO:0003899,GO:0003677,GO:0032549
GRMZM2G171816	GO:0016020,GO:0006810,GO:0005215
GRMZM2G171818	GO:0046983
GRMZM2G171822	GO:0006468,GO:0004672,GO:0005524
GRMZM2G171847	GO:0008270
GRMZM2G171852	GO:0006355,GO:0003677
GRMZM2G171858	GO:0043631,GO:0005634,GO:0004652
GRMZM2G171880	GO:0055085,GO:0016020,GO:0006810,GO:0005215
GRMZM2G171891	GO:0071705
GRMZM2G171912	GO:0043565,GO:0006355,GO:0003700
GRMZM2G171917	GO:0005852,GO:0005737,GO:0003743
GRMZM2G171921	GO:0003676
GRMZM2G171942	GO:0046872
GRMZM2G171987	GO:0006468,GO:0005524,GO:0004672
GRMZM2G172001	GO:0005515,GO:0042393,GO:0006355
GRMZM2G172011	GO:0003676
GRMZM2G172014	GO:0005515,GO:0006468,GO:0004672
GRMZM2G172021	GO:0005515,GO:0006355,GO:0003700
GRMZM2G172043	GO:0005975,GO:0004553
GRMZM2G172065	GO:0008270,GO:0005515
GRMZM2G172081	GO:0006468,GO:0004672
GRMZM2G172099	GO:0016788
GRMZM2G172101	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0006434,GO:0005737,GO:0004828
GRMZM2G172132	GO:0006468,GO:0005524,GO:0004672
GRMZM2G172138	GO:0016021,GO:0006890
GRMZM2G172153	GO:0006412,GO:0005840,GO:0003735
GRMZM2G172210	GO:0005515
GRMZM2G172230	GO:0019538,GO:0016887,GO:0005524
GRMZM2G172258	GO:0003723
GRMZM2G172260	GO:0070403
GRMZM2G172264	GO:0006355,GO:0003677
GRMZM2G172297	GO:0046983
GRMZM2G172300	GO:0055114,GO:0016491
GRMZM2G172320	GO:0007186,GO:0005834,GO:0004871
GRMZM2G172322	GO:0055114,GO:0016491,GO:0045454
GRMZM2G172330	GO:0006468,GO:0004672
GRMZM2G172342	GO:0006412,GO:0005840,GO:0005622,GO:0003735
GRMZM2G172357	GO:0045454,GO:0015035,GO:0009055
GRMZM2G172368	GO:0030247,GO:0006468,GO:0005524,GO:0004672
GRMZM2G172369	GO:0008270,GO:0004553,GO:0005975,GO:0004559,GO:0015923,GO:0006013
GRMZM2G172376	GO:0005515
GRMZM2G172386	GO:0006468,GO:0005524,GO:0004672
GRMZM2G172396	GO:0030247,GO:0006468,GO:0005524,GO:0004672
GRMZM2G172427	GO:0008168,GO:0034968,GO:0018024,GO:0008270,GO:0005634,GO:0005515
GRMZM2G172429	GO:0006468,GO:0005524,GO:0004672,GO:0005515
GRMZM2G172433	GO:0019684,GO:0016168,GO:0016020,GO:0009767,GO:0009521
GRMZM2G172491	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G172506	GO:0005515,GO:0009958
GRMZM2G172512	GO:0018024
GRMZM2G172537	GO:0005975,GO:0004553
GRMZM2G172584	GO:0018024
GRMZM2G172609	GO:0006420,GO:0005524,GO:0004814
GRMZM2G172621	GO:0008270,GO:0003677
GRMZM2G172642	GO:0005507,GO:0055114,GO:0016491
GRMZM2G172647	GO:0016021,GO:0008643,GO:0005351,GO:0000139
GRMZM2G172649	GO:0009733
GRMZM2G172657	GO:0048366,GO:0043565,GO:0009956,GO:0008356,GO:0005634,GO:0003700
GRMZM2G172686	GO:0016020,GO:0006810,GO:0005215
GRMZM2G172723	GO:0019898,GO:0015979,GO:0009654,GO:0009523,GO:0005509
GRMZM2G172787	GO:0006265,GO:0003916,GO:0003677,GO:0003917
GRMZM2G172795	GO:0046983
GRMZM2G172826	GO:0055114,GO:0020037,GO:0016705,GO:0005506
GRMZM2G172829	GO:0005524
GRMZM2G172834	GO:0005544,GO:0005509
GRMZM2G172900	GO:0006468,GO:0005524,GO:0004672
GRMZM2G172904	GO:0005515
GRMZM2G172917	GO:0005515,GO:0000042
GRMZM2G172932	GO:0003924,GO:0007017,GO:0005874
GRMZM2G172936	GO:0006355,GO:0003700
